profession,professionLabel
http://www.wikidata.org/entity/Q25504916,Q25504916
http://www.wikidata.org/entity/Q25505425,Q25505425
http://www.wikidata.org/entity/Q25505788,Q25505788
http://www.wikidata.org/entity/Q25506235,Q25506235
http://www.wikidata.org/entity/Q25506271,Q25506271
http://www.wikidata.org/entity/Q25506397,Q25506397
http://www.wikidata.org/entity/Q25506422,Q25506422
http://www.wikidata.org/entity/Q2550712,Q2550712
http://www.wikidata.org/entity/Q25507658,Q25507658
http://www.wikidata.org/entity/Q25509995,Q25509995
http://www.wikidata.org/entity/Q2551791,Q2551791
http://www.wikidata.org/entity/Q25522092,Q25522092
http://www.wikidata.org/entity/Q2556139,Q2556139
http://www.wikidata.org/entity/Q2556342,Q2556342
http://www.wikidata.org/entity/Q2557821,Q2557821
http://www.wikidata.org/entity/Q2560364,Q2560364
http://www.wikidata.org/entity/Q2560366,Q2560366
http://www.wikidata.org/entity/Q2560507,Q2560507
http://www.wikidata.org/entity/Q2560588,Q2560588
http://www.wikidata.org/entity/Q25616474,Q25616474
http://www.wikidata.org/entity/Q25616531,Q25616531
http://www.wikidata.org/entity/Q25616546,Q25616546
http://www.wikidata.org/entity/Q25616549,Q25616549
http://www.wikidata.org/entity/Q2566061,Q2566061
http://www.wikidata.org/entity/Q2566789,Q2566789
http://www.wikidata.org/entity/Q25667909,Q25667909
http://www.wikidata.org/entity/Q2569463,Q2569463
http://www.wikidata.org/entity/Q2570585,Q2570585
http://www.wikidata.org/entity/Q2583749,Q2583749
http://www.wikidata.org/entity/Q2584532,Q2584532
http://www.wikidata.org/entity/Q2585829,Q2585829
http://www.wikidata.org/entity/Q2590567,Q2590567
http://www.wikidata.org/entity/Q2592674,Q2592674
http://www.wikidata.org/entity/Q25979758,Q25979758
http://www.wikidata.org/entity/Q2601854,Q2601854
http://www.wikidata.org/entity/Q2605101,Q2605101
http://www.wikidata.org/entity/Q2606182,Q2606182
http://www.wikidata.org/entity/Q2609820,Q2609820
http://www.wikidata.org/entity/Q2619435,Q2619435
http://www.wikidata.org/entity/Q26209195,Q26209195
http://www.wikidata.org/entity/Q26234105,Q26234105
http://www.wikidata.org/entity/Q26234215,Q26234215
http://www.wikidata.org/entity/Q26235618,Q26235618
http://www.wikidata.org/entity/Q26237163,Q26237163
http://www.wikidata.org/entity/Q2625668,Q2625668
http://www.wikidata.org/entity/Q26256962,Q26256962
http://www.wikidata.org/entity/Q26258895,Q26258895
http://www.wikidata.org/entity/Q26262997,Q26262997
http://www.wikidata.org/entity/Q26271631,Q26271631
http://www.wikidata.org/entity/Q2629978,Q2629978
http://www.wikidata.org/entity/Q2630335,Q2630335
http://www.wikidata.org/entity/Q2630692,Q2630692
http://www.wikidata.org/entity/Q2635495,Q2635495
http://www.wikidata.org/entity/Q2639008,Q2639008
http://www.wikidata.org/entity/Q2639146,Q2639146
http://www.wikidata.org/entity/Q2644886,Q2644886
http://www.wikidata.org/entity/Q2647145,Q2647145
http://www.wikidata.org/entity/Q2654244,Q2654244
http://www.wikidata.org/entity/Q2655867,Q2655867
http://www.wikidata.org/entity/Q2655931,Q2655931
http://www.wikidata.org/entity/Q2655948,Q2655948
http://www.wikidata.org/entity/Q2658766,Q2658766
http://www.wikidata.org/entity/Q2662552,Q2662552
http://www.wikidata.org/entity/Q2667866,Q2667866
http://www.wikidata.org/entity/Q26709689,Q26709689
http://www.wikidata.org/entity/Q26722450,Q26722450
http://www.wikidata.org/entity/Q2672492,Q2672492
http://www.wikidata.org/entity/Q26760298,Q26760298
http://www.wikidata.org/entity/Q2685184,Q2685184
http://www.wikidata.org/entity/Q26879672,Q26879672
http://www.wikidata.org/entity/Q26882944,Q26882944
http://www.wikidata.org/entity/Q26883982,Q26883982
http://www.wikidata.org/entity/Q26988116,Q26988116
http://www.wikidata.org/entity/Q2699191,Q2699191
http://www.wikidata.org/entity/Q2699311,Q2699311
http://www.wikidata.org/entity/Q27058542,Q27058542
http://www.wikidata.org/entity/Q2713326,Q2713326
http://www.wikidata.org/entity/Q27135959,Q27135959
http://www.wikidata.org/entity/Q27136734,Q27136734
http://www.wikidata.org/entity/Q2719480,Q2719480
http://www.wikidata.org/entity/Q2721329,Q2721329
http://www.wikidata.org/entity/Q2733897,Q2733897
http://www.wikidata.org/entity/Q2737906,Q2737906
http://www.wikidata.org/entity/Q2743689,Q2743689
http://www.wikidata.org/entity/Q2745398,Q2745398
http://www.wikidata.org/entity/Q2752318,Q2752318
http://www.wikidata.org/entity/Q27668660,Q27668660
http://www.wikidata.org/entity/Q2769576,Q2769576
http://www.wikidata.org/entity/Q27703203,Q27703203
http://www.wikidata.org/entity/Q2777659,Q2777659
http://www.wikidata.org/entity/Q2784393,Q2784393
http://www.wikidata.org/entity/Q27849290,Q27849290
http://www.wikidata.org/entity/Q2791367,Q2791367
http://www.wikidata.org/entity/Q2793901,Q2793901
http://www.wikidata.org/entity/Q27962950,Q27962950
http://www.wikidata.org/entity/Q2800132,Q2800132
http://www.wikidata.org/entity/Q2800373,Q2800373
http://www.wikidata.org/entity/Q2800440,Q2800440
http://www.wikidata.org/entity/Q28005727,Q28005727
http://www.wikidata.org/entity/Q2801124,Q2801124
http://www.wikidata.org/entity/Q2801483,Q2801483
http://www.wikidata.org/entity/Q2802208,Q2802208
http://www.wikidata.org/entity/Q28035263,Q28035263
http://www.wikidata.org/entity/Q2804433,Q2804433
http://www.wikidata.org/entity/Q28077818,Q28077818
http://www.wikidata.org/entity/Q28078592,Q28078592
http://www.wikidata.org/entity/Q2821674,Q2821674
http://www.wikidata.org/entity/Q2822767,Q2822767
http://www.wikidata.org/entity/Q2826740,Q2826740
http://www.wikidata.org/entity/Q2826743,Q2826743
http://www.wikidata.org/entity/Q2826756,Q2826756
http://www.wikidata.org/entity/Q2826771,Q2826771
http://www.wikidata.org/entity/Q2827146,Q2827146
http://www.wikidata.org/entity/Q2827783,Q2827783
http://www.wikidata.org/entity/Q2827803,Q2827803
http://www.wikidata.org/entity/Q2830546,Q2830546
http://www.wikidata.org/entity/Q28308455,Q28308455
http://www.wikidata.org/entity/Q2831613,Q2831613
http://www.wikidata.org/entity/Q28319327,Q28319327
http://www.wikidata.org/entity/Q2845273,Q2845273
http://www.wikidata.org/entity/Q28495701,Q28495701
http://www.wikidata.org/entity/Q2851757,Q2851757
http://www.wikidata.org/entity/Q28534745,Q28534745
http://www.wikidata.org/entity/Q2854916,Q2854916
http://www.wikidata.org/entity/Q2860807,Q2860807
http://www.wikidata.org/entity/Q28638974,Q28638974
http://www.wikidata.org/entity/Q2867008,Q2867008
http://www.wikidata.org/entity/Q2867203,Q2867203
http://www.wikidata.org/entity/Q2867210,Q2867210
http://www.wikidata.org/entity/Q2867211,Q2867211
http://www.wikidata.org/entity/Q2867214,Q2867214
http://www.wikidata.org/entity/Q2867215,Q2867215
http://www.wikidata.org/entity/Q28678193,Q28678193
http://www.wikidata.org/entity/Q28678432,Q28678432
http://www.wikidata.org/entity/Q28678536,Q28678536
http://www.wikidata.org/entity/Q28678725,Q28678725
http://www.wikidata.org/entity/Q2869865,Q2869865
http://www.wikidata.org/entity/Q2869869,Q2869869
http://www.wikidata.org/entity/Q2870779,Q2870779
http://www.wikidata.org/entity/Q2872380,Q2872380
http://www.wikidata.org/entity/Q2873187,Q2873187
http://www.wikidata.org/entity/Q2873189,Q2873189
http://www.wikidata.org/entity/Q2873191,Q2873191
http://www.wikidata.org/entity/Q2873192,Q2873192
http://www.wikidata.org/entity/Q28736395,Q28736395
http://www.wikidata.org/entity/Q2881021,Q2881021
http://www.wikidata.org/entity/Q28919899,Q28919899
http://www.wikidata.org/entity/Q28923514,Q28923514
http://www.wikidata.org/entity/Q28923879,Q28923879
http://www.wikidata.org/entity/Q28948861,Q28948861
http://www.wikidata.org/entity/Q28948963,Q28948963
http://www.wikidata.org/entity/Q28966587,Q28966587
http://www.wikidata.org/entity/Q29017275,Q29017275
http://www.wikidata.org/entity/Q2904130,Q2904130
http://www.wikidata.org/entity/Q29042972,Q29042972
http://www.wikidata.org/entity/Q29044671,Q29044671
http://www.wikidata.org/entity/Q29046810,Q29046810
http://www.wikidata.org/entity/Q2914170,Q2914170
http://www.wikidata.org/entity/Q2916293,Q2916293
http://www.wikidata.org/entity/Q29179832,Q29179832
http://www.wikidata.org/entity/Q2922974,Q2922974
http://www.wikidata.org/entity/Q2924723,Q2924723
http://www.wikidata.org/entity/Q2925629,Q2925629
http://www.wikidata.org/entity/Q2933892,Q2933892
http://www.wikidata.org/entity/Q2935711,Q2935711
http://www.wikidata.org/entity/Q2940591,Q2940591
http://www.wikidata.org/entity/Q2942185,Q2942185
http://www.wikidata.org/entity/Q29474561,Q29474561
http://www.wikidata.org/entity/Q2962027,Q2962027
http://www.wikidata.org/entity/Q2962043,Q2962043
http://www.wikidata.org/entity/Q2978676,Q2978676
http://www.wikidata.org/entity/Q2978935,Q2978935
http://www.wikidata.org/entity/Q2981027,Q2981027
http://www.wikidata.org/entity/Q2981721,Q2981721
http://www.wikidata.org/entity/Q2981854,Q2981854
http://www.wikidata.org/entity/Q2982634,Q2982634
http://www.wikidata.org/entity/Q2982760,Q2982760
http://www.wikidata.org/entity/Q2986297,Q2986297
http://www.wikidata.org/entity/Q2992333,Q2992333
http://www.wikidata.org/entity/Q2994371,Q2994371
http://www.wikidata.org/entity/Q2994372,Q2994372
http://www.wikidata.org/entity/Q2994375,Q2994375
http://www.wikidata.org/entity/Q2994380,Q2994380
http://www.wikidata.org/entity/Q2994660,Q2994660
http://www.wikidata.org/entity/Q2995356,Q2995356
http://www.wikidata.org/entity/Q2996175,Q2996175
http://www.wikidata.org/entity/Q2996178,Q2996178
http://www.wikidata.org/entity/Q2996180,Q2996180
http://www.wikidata.org/entity/Q2996974,Q2996974
http://www.wikidata.org/entity/Q3001320,Q3001320
http://www.wikidata.org/entity/Q3001802,Q3001802
http://www.wikidata.org/entity/Q30083730,Q30083730
http://www.wikidata.org/entity/Q30102337,Q30102337
http://www.wikidata.org/entity/Q30103103,Q30103103
http://www.wikidata.org/entity/Q30113393,Q30113393
http://www.wikidata.org/entity/Q30132558,Q30132558
http://www.wikidata.org/entity/Q3020534,Q3020534
http://www.wikidata.org/entity/Q30239178,Q30239178
http://www.wikidata.org/entity/Q3029409,Q3029409
http://www.wikidata.org/entity/Q3029415,Q3029415
http://www.wikidata.org/entity/Q3029418,Q3029418
http://www.wikidata.org/entity/Q3029424,Q3029424
http://www.wikidata.org/entity/Q3029432,Q3029432
http://www.wikidata.org/entity/Q3045484,Q3045484
http://www.wikidata.org/entity/Q3050111,Q3050111
http://www.wikidata.org/entity/Q3053338,Q3053338
http://www.wikidata.org/entity/Q3054729,Q3054729
http://www.wikidata.org/entity/Q3054730,Q3054730
http://www.wikidata.org/entity/Q3054733,Q3054733
http://www.wikidata.org/entity/Q3054734,Q3054734
http://www.wikidata.org/entity/Q3054735,Q3054735
http://www.wikidata.org/entity/Q3058487,Q3058487
http://www.wikidata.org/entity/Q3062098,Q3062098
http://www.wikidata.org/entity/Q3062119,Q3062119
http://www.wikidata.org/entity/Q3062549,Q3062549
http://www.wikidata.org/entity/Q3071469,Q3071469
http://www.wikidata.org/entity/Q30740797,Q30740797
http://www.wikidata.org/entity/Q30926387,Q30926387
http://www.wikidata.org/entity/Q30929008,Q30929008
http://www.wikidata.org/entity/Q30929698,Q30929698
http://www.wikidata.org/entity/Q30930645,Q30930645
http://www.wikidata.org/entity/Q30932812,Q30932812
http://www.wikidata.org/entity/Q3095407,Q3095407
http://www.wikidata.org/entity/Q3095455,Q3095455
http://www.wikidata.org/entity/Q3104081,Q3104081
http://www.wikidata.org/entity/Q31079414,Q31079414
http://www.wikidata.org/entity/Q3109381,Q3109381
http://www.wikidata.org/entity/Q3115650,Q3115650
http://www.wikidata.org/entity/Q3125351,Q3125351
http://www.wikidata.org/entity/Q3138359,Q3138359
http://www.wikidata.org/entity/Q3141622,Q3141622
http://www.wikidata.org/entity/Q3150605,Q3150605
http://www.wikidata.org/entity/Q3150825,Q3150825
http://www.wikidata.org/entity/Q3151016,Q3151016
http://www.wikidata.org/entity/Q3151021,Q3151021
http://www.wikidata.org/entity/Q3151026,Q3151026
http://www.wikidata.org/entity/Q3151029,Q3151029
http://www.wikidata.org/entity/Q3151048,Q3151048
http://www.wikidata.org/entity/Q3151052,Q3151052
http://www.wikidata.org/entity/Q3151613,Q3151613
http://www.wikidata.org/entity/Q3151617,Q3151617
http://www.wikidata.org/entity/Q3153210,Q3153210
http://www.wikidata.org/entity/Q3153503,Q3153503
http://www.wikidata.org/entity/Q3163822,Q3163822
http://www.wikidata.org/entity/Q3188068,Q3188068
http://www.wikidata.org/entity/Q3190207,Q3190207
http://www.wikidata.org/entity/Q3218509,Q3218509
http://www.wikidata.org/entity/Q3222066,Q3222066
http://www.wikidata.org/entity/Q3232738,Q3232738
http://www.wikidata.org/entity/Q32360780,Q32360780
http://www.wikidata.org/entity/Q3237208,Q3237208
http://www.wikidata.org/entity/Q3241988,Q3241988
http://www.wikidata.org/entity/Q3245180,Q3245180
http://www.wikidata.org/entity/Q3245319,Q3245319
http://www.wikidata.org/entity/Q3254353,Q3254353
http://www.wikidata.org/entity/Q3258041,Q3258041
http://www.wikidata.org/entity/Q3260229,Q3260229
http://www.wikidata.org/entity/Q3268834,Q3268834
http://www.wikidata.org/entity/Q3273726,Q3273726
http://www.wikidata.org/entity/Q3303328,Q3303328
http://www.wikidata.org/entity/Q33060695,Q33060695
http://www.wikidata.org/entity/Q33096140,Q33096140
http://www.wikidata.org/entity/Q33113290,Q33113290
http://www.wikidata.org/entity/Q3317836,Q3317836
http://www.wikidata.org/entity/Q3320963,Q3320963
http://www.wikidata.org/entity/Q3320969,Q3320969
http://www.wikidata.org/entity/Q33272459,Q33272459
http://www.wikidata.org/entity/Q33293867,Q33293867
http://www.wikidata.org/entity/Q33294036,Q33294036
http://www.wikidata.org/entity/Q3332123,Q3332123
http://www.wikidata.org/entity/Q33321891,Q33321891
http://www.wikidata.org/entity/Q3332427,Q3332427
http://www.wikidata.org/entity/Q3332436,Q3332436
http://www.wikidata.org/entity/Q3332498,Q3332498
http://www.wikidata.org/entity/Q3336462,Q3336462
http://www.wikidata.org/entity/Q33386280,Q33386280
http://www.wikidata.org/entity/Q33392730,Q33392730
http://www.wikidata.org/entity/Q3344935,Q3344935
http://www.wikidata.org/entity/Q3352447,Q3352447
http://www.wikidata.org/entity/Q3354615,Q3354615
http://www.wikidata.org/entity/Q3366015,Q3366015
http://www.wikidata.org/entity/Q3368351,Q3368351
http://www.wikidata.org/entity/Q3376061,Q3376061
http://www.wikidata.org/entity/Q3377897,Q3377897
http://www.wikidata.org/entity/Q3378587,Q3378587
http://www.wikidata.org/entity/Q3381571,Q3381571
http://www.wikidata.org/entity/Q3388424,Q3388424
http://www.wikidata.org/entity/Q3388490,Q3388490
http://www.wikidata.org/entity/Q3394208,Q3394208
http://www.wikidata.org/entity/Q3397935,Q3397935
http://www.wikidata.org/entity/Q3399274,Q3399274
http://www.wikidata.org/entity/Q3403392,Q3403392
http://www.wikidata.org/entity/Q3406844,Q3406844
http://www.wikidata.org/entity/Q3406858,Q3406858
http://www.wikidata.org/entity/Q3427815,Q3427815
http://www.wikidata.org/entity/Q3429326,Q3429326
http://www.wikidata.org/entity/Q3432362,Q3432362
http://www.wikidata.org/entity/Q3441730,Q3441730
http://www.wikidata.org/entity/Q3447767,Q3447767
http://www.wikidata.org/entity/Q3454666,Q3454666
http://www.wikidata.org/entity/Q3454667,Q3454667
http://www.wikidata.org/entity/Q3455861,Q3455861
http://www.wikidata.org/entity/Q3470204,Q3470204
http://www.wikidata.org/entity/Q3477050,Q3477050
http://www.wikidata.org/entity/Q3477303,Q3477303
http://www.wikidata.org/entity/Q3478178,Q3478178
http://www.wikidata.org/entity/Q3478189,Q3478189
http://www.wikidata.org/entity/Q3479779,Q3479779
http://www.wikidata.org/entity/Q3479813,Q3479813
http://www.wikidata.org/entity/Q34832152,Q34832152
http://www.wikidata.org/entity/Q3485513,Q3485513
http://www.wikidata.org/entity/Q3491980,Q3491980
http://www.wikidata.org/entity/Q3494346,Q3494346
http://www.wikidata.org/entity/Q3494347,Q3494347
http://www.wikidata.org/entity/Q3496073,Q3496073
http://www.wikidata.org/entity/Q3500445,Q3500445
http://www.wikidata.org/entity/Q3505362,Q3505362
http://www.wikidata.org/entity/Q3505492,Q3505492
http://www.wikidata.org/entity/Q3509576,Q3509576
http://www.wikidata.org/entity/Q3510940,Q3510940
http://www.wikidata.org/entity/Q3516810,Q3516810
http://www.wikidata.org/entity/Q3516816,Q3516816
http://www.wikidata.org/entity/Q3516817,Q3516817
http://www.wikidata.org/entity/Q3516819,Q3516819
http://www.wikidata.org/entity/Q3516820,Q3516820
http://www.wikidata.org/entity/Q3516825,Q3516825
http://www.wikidata.org/entity/Q3516944,Q3516944
http://www.wikidata.org/entity/Q35200895,Q35200895
http://www.wikidata.org/entity/Q3526590,Q3526590
http://www.wikidata.org/entity/Q35302890,Q35302890
http://www.wikidata.org/entity/Q3539242,Q3539242
http://www.wikidata.org/entity/Q3540093,Q3540093
http://www.wikidata.org/entity/Q3541361,Q3541361
http://www.wikidata.org/entity/Q3542795,Q3542795
http://www.wikidata.org/entity/Q3553271,Q3553271
http://www.wikidata.org/entity/Q35548441,Q35548441
http://www.wikidata.org/entity/Q3564412,Q3564412
http://www.wikidata.org/entity/Q3567026,Q3567026
http://www.wikidata.org/entity/Q3577354,Q3577354
http://www.wikidata.org/entity/Q3578787,Q3578787
http://www.wikidata.org/entity/Q3580097,Q3580097
http://www.wikidata.org/entity/Q3580099,Q3580099
http://www.wikidata.org/entity/Q3580100,Q3580100
http://www.wikidata.org/entity/Q3580101,Q3580101
http://www.wikidata.org/entity/Q3588070,Q3588070
http://www.wikidata.org/entity/Q35977476,Q35977476
http://www.wikidata.org/entity/Q3625363,Q3625363
http://www.wikidata.org/entity/Q3660725,Q3660725
http://www.wikidata.org/entity/Q3738156,Q3738156
http://www.wikidata.org/entity/Q3742121,Q3742121
http://www.wikidata.org/entity/Q3744886,Q3744886
http://www.wikidata.org/entity/Q3746136,Q3746136
http://www.wikidata.org/entity/Q3753218,Q3753218
http://www.wikidata.org/entity/Q37868118,Q37868118
http://www.wikidata.org/entity/Q37995350,Q37995350
http://www.wikidata.org/entity/Q38221445,Q38221445
http://www.wikidata.org/entity/Q38234545,Q38234545
http://www.wikidata.org/entity/Q3826478,Q3826478
http://www.wikidata.org/entity/Q3827976,Q3827976
http://www.wikidata.org/entity/Q38410473,Q38410473
http://www.wikidata.org/entity/Q38475674,Q38475674
http://www.wikidata.org/entity/Q3860577,Q3860577
http://www.wikidata.org/entity/Q39020112,Q39020112
http://www.wikidata.org/entity/Q3921968,Q3921968
http://www.wikidata.org/entity/Q39336930,Q39336930
http://www.wikidata.org/entity/Q39411223,Q39411223
